attendance,away_final_score,away_team,date,g_id,home_final_score,home_team,umpire_1B,umpire_2B,umpire_3B,umpire_HP,venue_name,weather,wind
40030.0,4.0,cin,2017-09-12,201702157,13.0,sln,Sean Barber,Adrian Johnson,Gabe Morales,Gary Cederstrom,Busch Stadium,"70 degrees, cloudy","3 mph, L to R"
27526.0,4.0,col,2017-09-12,201702158,2.0,ari,Rob Drake,Phil Cuzzi,Tom Hallion,Mark Ripperger,Chase Field,"78 degrees, roof closed","0 mph, None"
24654.0,0.0,det,2017-09-12,201702159,2.0,cle,Quinn Wolcott,Brian O'Nora,Paul Emmel,Scott Barry,Progressive Field,"70 degrees, cloudy","7 mph, In from RF"
36088.0,1.0,hou,2017-09-12,201702160,0.0,ana,Cory Blaser,Pat Hoberg,Tony Randazzo,Gerry Davis,Angel Stadium of Anaheim,"77 degrees, partly cloudy","8 mph, R to L"
38727.0,5.0,lan,2017-09-12,201702161,3.0,sfn,Greg Gibson,Ramon De Jesus,Sam Holbrook,D.J. Reyburn,AT&T Park,"67 degrees, overcast","14 mph, Out to CF"
16439.0,8.0,mia,2017-09-12,201702162,9.0,phi,CB Bucknor,Nick Mahrley,Manny Gonzalez,Fieldin Culbreth,Citizens Bank Park,"75 degrees, partly cloudy","5 mph, Out to CF"
21024.0,1.0,nya,2017-09-12,201702163,2.0,tba,Angel Hernandez,John Tumpane,Lance Barksdale,Ted Barrett,Citi Field,"77 degrees, cloudy","6 mph, Out to RF"
37834.0,3.0,nyn,2017-09-12,201702164,8.0,chn,Kerwin Danley,Bill Miller,Ryan Additon,Todd Tichenor,Wrigley Field,"68 degrees, partly cloudy","9 mph, In from RF"
34355.0,1.0,oak,2017-09-12,201702165,11.0,bos,Hunter Wendelstedt,Andy Fletcher,Alan Porter,Joe West,Fenway Park,"80 degrees, clear","9 mph, Out to RF"
30331.0,2.0,pit,2017-09-12,201702166,5.0,mil,Bill Welke,Jordan Baker,Chris Guccione,Bruce Dreckman,Miller Park,"73 degrees, partly cloudy","6 mph, In from LF"
28852.0,0.0,sdn,2017-09-12,201702167,16.0,min,Jim Reynolds,Doug Eddings,Ben May,Lance Barrett,Target Field,"81 degrees, clear","6 mph, R to L"
20557.0,10.0,sea,2017-09-12,201702168,3.0,tex,Vic Carapazza,Stu Scheurwater,Laz Diaz,Jeff Nelson,Globe Life Park in Arlington,"80 degrees, cloudy","10 mph, Out to RF"
24850.0,8.0,atl,2017-09-13,201702169,2.0,was,Mike Estabrook,Shane Livensparger,Jerry Layne,Dan Bellino,Nationals Park,"80 degrees, partly cloudy","4 mph, Out to LF"
31714.0,2.0,bal,2017-09-13,201702170,1.0,tor,Tripp Gibson III,Chris Segal,Brian Gorman,Dan Iassogna,Rogers Centre,"66 degrees, clear","9 mph, R to L"
25665.0,5.0,cha,2017-09-13,201702171,3.0,kca,Chris Conroy,Ryan Blakney,Jerry Meals,Ron Kulpa,Kauffman Stadium,"81 degrees, sunny","5 mph, In from RF"
40124.0,6.0,cin,2017-09-13,201702172,0.0,sln,Adrian Johnson,Gabe Morales,Gary Cederstrom,Sean Barber,Busch Stadium,"74 degrees, clear","3 mph, Out to LF"
26714.0,2.0,col,2017-09-13,201702173,8.0,ari,Phil Cuzzi,Tom Hallion,Mark Ripperger,Rob Drake,Chase Field,"78 degrees, roof closed","0 mph, None"
29346.0,3.0,det,2017-09-13,201702174,5.0,cle,Brian O'Nora,Paul Emmel,Scott Barry,Quinn Wolcott,Progressive Field,"76 degrees, partly cloudy","8 mph, Out to RF"
33899.0,1.0,hou,2017-09-13,201702175,9.0,ana,Pat Hoberg,Tony Randazzo,Gerry Davis,Cory Blaser,Angel Stadium of Anaheim,"72 degrees, clear","10 mph, Out to CF"
38866.0,4.0,lan,2017-09-13,201702176,1.0,sfn,Ramon De Jesus,Sam Holbrook,D.J. Reyburn,Greg Gibson,AT&T Park,"62 degrees, overcast","14 mph, Out to CF"
16745.0,1.0,mia,2017-09-13,201702177,8.0,phi,Nick Mahrley,Manny Gonzalez,Fieldin Culbreth,CB Bucknor,Citizens Bank Park,"73 degrees, cloudy","3 mph, Out to CF"
13159.0,3.0,nya,2017-09-13,201702178,2.0,tba,John Tumpane,Lance Barksdale,Ted Barrett,Angel Hernandez,Citi Field,"81 degrees, sunny","8 mph, In from LF"
36008.0,5.0,nyn,2017-09-13,201702179,17.0,chn,Bill Miller,Ryan Additon,Todd Tichenor,Kerwin Danley,Wrigley Field,"68 degrees, overcast","1 mph, In from RF"
36366.0,7.0,oak,2017-09-13,201702180,3.0,bos,Andy Fletcher,Alan Porter,Joe West,Hunter Wendelstedt,Fenway Park,"68 degrees, partly cloudy","5 mph, Out to LF"
27436.0,2.0,pit,2017-09-13,201702181,8.0,mil,Jordan Baker,Chris Guccione,Bruce Dreckman,Bill Welke,Miller Park,"70 degrees, clear","5 mph, In from RF"
20018.0,1.0,sdn,2017-09-13,201702182,3.0,min,Doug Eddings,Ben May,Lance Barrett,Jim Reynolds,Target Field,"83 degrees, partly cloudy","7 mph, In from CF"
23083.0,8.0,sea,2017-09-13,201702183,1.0,tex,Stu Scheurwater,Laz Diaz,Jeff Nelson,Vic Carapazza,Globe Life Park in Arlington,"88 degrees, partly cloudy","4 mph, L to R"
25192.0,2.0,atl,2017-09-14,201702184,5.0,was,Shane Livensparger,Jerry Layne,Dan Bellino,Mike Estabrook,Nationals Park,"76 degrees, cloudy","2 mph, Out to RF"
37128.0,5.0,bal,2017-09-14,201702185,13.0,nya,Paul Emmel,Scott Barry,Quinn Wolcott,Brian O'Nora,Yankee Stadium,"78 degrees, cloudy","6 mph, R to L"
26743.0,17.0,cha,2017-09-14,201702186,7.0,det,Chris Segal,Brian Gorman,Dan Iassogna,Tripp Gibson III,Comerica Park,"71 degrees, partly cloudy","3 mph, R to L"
40230.0,2.0,cin,2017-09-14,201702187,5.0,sln,Gabe Morales,Gary Cederstrom,Sean Barber,Adrian Johnson,Busch Stadium,"84 degrees, sunny","3 mph, Out to LF"
20317.0,0.0,col,2017-09-14,201702188,7.0,ari,Tom Hallion,Mark Ripperger,Rob Drake,Phil Cuzzi,Chase Field,"76 degrees, roof closed","0 mph, None"
35715.0,5.0,hou,2017-09-14,201702189,2.0,ana,Tony Randazzo,Gerry Davis,Cory Blaser,Pat Hoberg,Angel Stadium of Anaheim,"71 degrees, cloudy","8 mph, Out to CF"
30874.0,2.0,kca,2017-09-14,201702190,3.0,cle,Lance Barksdale,Ted Barrett,Angel Hernandez,John Tumpane,Progressive Field,"71 degrees, clear","4 mph, Out to CF"
16302.0,0.0,mia,2017-09-14,201702191,10.0,phi,Manny Gonzalez,Fieldin Culbreth,CB Bucknor,Nick Mahrley,Citizens Bank Park,"79 degrees, cloudy","10 mph, Out to CF"
37867.0,6.0,nyn,2017-09-14,201702192,14.0,chn,Ryan Additon,Todd Tichenor,Kerwin Danley,Bill Miller,Wrigley Field,"75 degrees, clear","7 mph, R to L"
35470.0,2.0,oak,2017-09-14,201702193,6.0,bos,Alan Porter,Joe West,Hunter Wendelstedt,Andy Fletcher,Fenway Park,"81 degrees, partly cloudy","17 mph, Out to CF"
21931.0,10.0,sea,2017-09-14,201702194,4.0,tex,Laz Diaz,Jeff Nelson,Vic Carapazza,Stu Scheurwater,Globe Life Park in Arlington,"95 degrees, clear","12 mph, In from CF"
22664.0,2.0,tor,2017-09-14,201702195,3.0,min,Ryan Blakney,Jerry Meals,Ron Kulpa,Chris Conroy,Target Field,"85 degrees, clear","9 mph, R to L"
39810.0,3.0,ari,2017-09-15,201702196,2.0,sfn,Ben May,Pat Hoberg,Jim Reynolds,Doug Eddings,AT&T Park,"64 degrees, clear","12 mph, Out to CF"
40460.0,2.0,bal,2017-09-15,201702197,8.0,nya,Scott Barry,Quinn Wolcott,Brian O'Nora,Paul Emmel,Yankee Stadium,"78 degrees, partly cloudy","7 mph, R to L"
16006.0,13.0,bos,2017-09-15,201702198,6.0,tba,Jeff Nelson,Vic Carapazza,Stu Scheurwater,Laz Diaz,Tropicana Field,"72 degrees, dome","0 mph, None"
25298.0,2.0,cha,2017-09-15,201702199,3.0,det,Brian Gorman,Dan Iassogna,Tripp Gibson III,Chris Segal,Comerica Park,"76 degrees, clear","7 mph, R to L"
34025.0,4.0,kca,2017-09-15,201702200,3.0,cle,Ted Barrett,Angel Hernandez,John Tumpane,Lance Barksdale,Progressive Field,"72 degrees, clear","6 mph, In from CF"
37508.0,7.0,lan,2017-09-15,201702201,0.0,was,Gary Cederstrom,Hunter Wendelstedt,Adrian Johnson,Gabe Morales,Nationals Park,"80 degrees, cloudy","6 mph, Out to LF"
19369.0,10.0,mil,2017-09-15,201702202,2.0,mia,Todd Tichenor,Kerwin Danley,Bill Miller,Ryan Additon,Miller Park,"75 degrees, clear","5 mph, In from CF"
29402.0,2.0,nyn,2017-09-15,201702203,3.0,atl,Fieldin Culbreth,CB Bucknor,Nick Mahrley,Manny Gonzalez,SunTrust Park,"77 degrees, partly cloudy","2 mph, L to R"
24061.0,4.0,oak,2017-09-15,201702204,0.0,phi,Jerry Layne,Dan Bellino,Mike Estabrook,Shane Livensparger,Citizens Bank Park,"81 degrees, partly cloudy","6 mph, Out to CF"
17625.0,2.0,pit,2017-09-15,201702205,4.0,cin,Joe West,Tom Woodring,Andy Fletcher,Alan Porter,Great American Ball Park,"78 degrees, partly cloudy","3 mph, Varies"
39243.0,1.0,sdn,2017-09-15,201702206,6.0,col,Gerry Davis,Cory Blaser,Roberto Ortiz,Tony Randazzo,Coors Field,"79 degrees, partly cloudy","6 mph, In from LF"
28328.0,2.0,sea,2017-09-15,201702207,5.0,hou,Mark Ripperger,Rob Drake,Phil Cuzzi,Tom Hallion,Minute Maid Park,"73 degrees, roof closed","0 mph, None"
38464.0,2.0,sln,2017-09-15,201702208,8.0,chn,Carlos Torres,Bruce Dreckman,Bill Welke,Jordan Baker,Wrigley Field,"83 degrees, sunny","11 mph, R to L"
41409.0,6.0,tex,2017-09-15,201702209,7.0,ana,Sam Holbrook,D.J. Reyburn,Greg Gibson,Ramon De Jesus,Angel Stadium of Anaheim,"71 degrees, cloudy","7 mph, Out to CF"
27902.0,4.0,tor,2017-09-15,201702210,3.0,min,Jerry Meals,Ron Kulpa,Chris Conroy,Ryan Blakney,Target Field,"82 degrees, partly cloudy","14 mph, In from LF"
37846.0,2.0,ari,2017-09-16,201702211,0.0,sfn,Pat Hoberg,Jim Reynolds,Doug Eddings,Ben May,AT&T Park,"66 degrees, cloudy","12 mph, Out to CF"
40114.0,3.0,bal,2017-09-16,201702212,9.0,nya,Quinn Wolcott,Brian O'Nora,Paul Emmel,Scott Barry,Yankee Stadium,"81 degrees, sunny","9 mph, In from RF"
14942.0,3.0,bos,2017-09-16,201702213,1.0,tba,Vic Carapazza,Stu Scheurwater,Laz Diaz,Jeff Nelson,Tropicana Field,"72 degrees, dome","0 mph, None"
29846.0,10.0,cha,2017-09-16,201702214,4.0,det,Dan Iassogna,Tripp Gibson III,Chris Segal,Brian Gorman,Comerica Park,"80 degrees, clear","7 mph, In from CF"
33688.0,4.0,kca,2017-09-16,201702215,8.0,cle,Angel Hernandez,John Tumpane,Lance Barksdale,Ted Barrett,Progressive Field,"75 degrees, partly cloudy","7 mph, In from RF"
39387.0,3.0,lan,2017-09-16,201702216,2.0,was,Hunter Wendelstedt,Adrian Johnson,Gabe Morales,Gary Cederstrom,Nationals Park,"82 degrees, partly cloudy","2 mph, R to L"
25079.0,4.0,mil,2017-09-16,201702217,7.0,mia,Kerwin Danley,Bill Miller,Ryan Additon,Todd Tichenor,Miller Park,"81 degrees, clear","8 mph, In from RF"
37846.0,7.0,nyn,2017-09-16,201702218,3.0,atl,CB Bucknor,Nick Mahrley,Manny Gonzalez,Fieldin Culbreth,SunTrust Park,"77 degrees, partly cloudy","1 mph, Out to LF"
24290.0,3.0,oak,2017-09-16,201702219,5.0,phi,Dan Bellino,Mike Estabrook,Shane Livensparger,Jerry Layne,Citizens Bank Park,"79 degrees, partly cloudy","8 mph, R to L"
25685.0,1.0,pit,2017-09-16,201702220,2.0,cin,Tom Woodring,Andy Fletcher,Alan Porter,Joe West,Great American Ball Park,"84 degrees, partly cloudy","3 mph, Out to LF"
48247.0,0.0,sdn,2017-09-16,201702221,16.0,col,Cory Blaser,Roberto Ortiz,Tony Randazzo,Gerry Davis,Coors Field,"68 degrees, partly cloudy","4 mph, R to L"
33650.0,6.0,sea,2017-09-16,201702222,8.0,hou,Rob Drake,Phil Cuzzi,Tom Hallion,Mark Ripperger,Minute Maid Park,"73 degrees, roof closed","0 mph, None"
40959.0,1.0,sln,2017-09-16,201702223,4.0,chn,Bruce Dreckman,Bill Welke,Jordan Baker,Carlos Torres,Wrigley Field,"85 degrees, sunny","11 mph, R to L"
40719.0,0.0,tex,2017-09-16,201702224,2.0,ana,D.J. Reyburn,Greg Gibson,Ramon De Jesus,Sam Holbrook,Angel Stadium of Anaheim,"74 degrees, partly cloudy","3 mph, Out to CF"
29917.0,7.0,tor,2017-09-16,201702225,2.0,min,Ron Kulpa,Chris Conroy,Ryan Blakney,Jerry Meals,Target Field,"69 degrees, overcast","8 mph, Out to LF"
38476.0,2.0,ari,2017-09-17,201702226,7.0,sfn,Jim Reynolds,Doug Eddings,Ben May,Pat Hoberg,AT&T Park,"67 degrees, sunny","9 mph, Out to CF"
38189.0,6.0,bal,2017-09-17,201702227,4.0,nya,Brian O'Nora,Paul Emmel,Scott Barry,Quinn Wolcott,Yankee Stadium,"75 degrees, cloudy","5 mph, In from LF"
14936.0,2.0,bos,2017-09-17,201702228,3.0,tba,Stu Scheurwater,Laz Diaz,Jeff Nelson,Vic Carapazza,Tropicana Field,"72 degrees, dome","0 mph, None"
25663.0,0.0,cha,2017-09-17,201702229,12.0,det,Tripp Gibson III,Chris Segal,Brian Gorman,Dan Iassogna,Comerica Park,"79 degrees, sunny","7 mph, R to L"
32313.0,2.0,kca,2017-09-17,201702230,3.0,cle,John Tumpane,Lance Barksdale,Ted Barrett,Angel Hernandez,Progressive Field,"76 degrees, sunny","6 mph, L to R"
29155.0,1.0,lan,2017-09-17,201702231,7.0,was,Adrian Johnson,Gabe Morales,Gary Cederstrom,Hunter Wendelstedt,Nationals Park,"78 degrees, clear","4 mph, In from RF"
24535.0,10.0,mil,2017-09-17,201702232,3.0,mia,Bill Miller,Ryan Additon,Todd Tichenor,Kerwin Danley,Miller Park,"79 degrees, cloudy","12 mph, R to L"
32785.0,5.0,nyn,2017-09-17,201702233,1.0,atl,Nick Mahrley,Manny Gonzalez,Fieldin Culbreth,CB Bucknor,SunTrust Park,"83 degrees, partly cloudy","5 mph, L to R"
28054.0,6.0,oak,2017-09-17,201702234,3.0,phi,Mike Estabrook,Shane Livensparger,Jerry Layne,Dan Bellino,Citizens Bank Park,"77 degrees, cloudy","5 mph, R to L"
22228.0,2.0,pit,2017-09-17,201702235,5.0,cin,Andy Fletcher,Alan Porter,Joe West,Tom Woodring,Great American Ball Park,"82 degrees, partly cloudy","3 mph, Varies"
34634.0,4.0,sdn,2017-09-17,201702236,3.0,col,Roberto Ortiz,Tony Randazzo,Gerry Davis,Cory Blaser,Coors Field,"68 degrees, partly cloudy","4 mph, R to L"
30247.0,1.0,sea,2017-09-17,201702237,7.0,hou,Phil Cuzzi,Tom Hallion,Mark Ripperger,Rob Drake,Minute Maid Park,"73 degrees, roof closed","0 mph, None"
37242.0,3.0,sln,2017-09-17,201702238,4.0,chn,Bill Welke,Jordan Baker,Carlos Torres,Bruce Dreckman,Wrigley Field,"83 degrees, cloudy","5 mph, In from RF"
36709.0,4.0,tex,2017-09-17,201702239,2.0,ana,Greg Gibson,Ramon De Jesus,Sam Holbrook,D.J. Reyburn,Angel Stadium of Anaheim,"73 degrees, cloudy","6 mph, Out to CF"
27572.0,7.0,tor,2017-09-17,201702240,13.0,min,Chris Conroy,Ryan Blakney,Jerry Meals,Ron Kulpa,Target Field,"62 degrees, sunny","9 mph, Out to CF"
20199.0,2.0,ari,2017-09-18,201702241,4.0,sdn,Ramon De Jesus,Sam Holbrook,Quinn Wolcott,Greg Gibson,Petco Park,"70 degrees, partly cloudy","8 mph, L to R"
16716.0,10.0,bos,2017-09-18,201702242,8.0,bal,Mike Muchlinski,Todd Tichenor,Mike Winters,Marty Foster,Oriole Park at Camden Yards,"75 degrees, overcast","5 mph, In from CF"
16690.0,3.0,lan,2017-09-18,201702243,4.0,phi,Paul Emmel,Chad Whitson,Scott Barry,Brian O'Nora,Citizens Bank Park,"75 degrees, partly cloudy","10 mph, R to L"
16283.0,3.0,mil,2017-09-18,201702244,0.0,pit,Tony Randazzo,Gerry Davis,Rob Drake,Roberto Ortiz,PNC Park,"80 degrees, cloudy","3 mph, In from LF"
30425.0,1.0,min,2017-09-18,201702245,2.0,nya,Gabe Morales,Gary Cederstrom,Chad Fairchild,Eric Cooper,Yankee Stadium,"72 degrees, cloudy","8 mph, In from LF"
16385.0,1.0,nyn,2017-09-18,201702246,13.0,mia,Stu Scheurwater,David Rackley,Alfonso Marquez,Larry Vanover,Marlins Park,"82 degrees, roof closed","0 mph, None"
23895.0,8.0,oak,2017-09-18,201702247,3.0,det,Ryan Blakney,Jerry Meals,Ron Kulpa,Chris Conroy,Comerica Park,"68 degrees, overcast","10 mph, L to R"
20101.0,2.0,ari,2017-09-19,201702248,6.0,sdn,Sam Holbrook,Quinn Wolcott,Greg Gibson,Ramon De Jesus,Petco Park,"70 degrees, overcast","10 mph, L to R"
21449.0,1.0,bos,2017-09-19,201702249,0.0,bal,Todd Tichenor,Mike Winters,Marty Foster,Mike Muchlinski,Oriole Park at Camden Yards,"80 degrees, partly cloudy","6 mph, L to R"
23293.0,1.0,cha,2017-09-19,201702250,3.0,hou,Jordan Baker,Sean Barber,Bruce Dreckman,Mike Everitt,Minute Maid Park,"73 degrees, roof closed","0 mph, None"
25046.0,2.0,chn,2017-09-19,201702251,1.0,tba,Manny Gonzalez,Fieldin Culbreth,CB Bucknor,Mark Carlson,Tropicana Field,"72 degrees, dome","0 mph, None"
36171.0,6.0,cle,2017-09-19,201702252,3.0,ana,Tom Hallion,Mark Ripperger,Vic Carapazza,Phil Cuzzi,Angel Stadium of Anaheim,"72 degrees, clear","7 mph, Out to CF"
40686.0,3.0,col,2017-09-19,201702253,4.0,sfn,Dana DeMuth,Paul Nauert,Carlos Torres,Chris Guccione,AT&T Park,"67 degrees, clear","15 mph, Out to CF"
33554.0,2.0,kca,2017-09-19,201702254,5.0,tor,Mark Wegner,Ben May,Pat Hoberg,Joe West,Rogers Centre,"71 degrees, clear","8 mph, R to L"
20145.0,2.0,lan,2017-09-19,201702255,6.0,phi,Chad Whitson,Scott Barry,Brian O'Nora,Paul Emmel,Citizens Bank Park,"71 degrees, cloudy","10 mph, In from CF"
13929.0,1.0,mil,2017-09-19,201702256,0.0,pit,Gerry Davis,Rob Drake,Roberto Ortiz,Tony Randazzo,PNC Park,"79 degrees, clear","4 mph, In from LF"
30218.0,2.0,min,2017-09-19,201702257,5.0,nya,Gary Cederstrom,Chad Fairchild,Eric Cooper,Gabe Morales,Yankee Stadium,"67 degrees, overcast","15 mph, L to R"
16405.0,4.0,nyn,2017-09-19,201702258,5.0,mia,David Rackley,Alfonso Marquez,Larry Vanover,Stu Scheurwater,Marlins Park,"79 degrees, roof closed","0 mph, None"
23460.0,9.0,oak,2017-09-19,201702259,8.0,det,Jerry Meals,Ron Kulpa,Chris Conroy,Ryan Blakney,Comerica Park,"70 degrees, overcast","5 mph, L to R"
17165.0,8.0,sln,2017-09-19,201702260,7.0,cin,Chris Segal,Brian Gorman,Dan Iassogna,Tripp Gibson III,Great American Ball Park,"76 degrees, cloudy","1 mph, Varies"
17251.0,3.0,tex,2017-09-19,201702261,1.0,sea,Jeff Kellogg,Will Little,Tim Timmons,James Hoye,Safeco Field,"56 degrees, roof closed","1 mph, Out to RF"
26709.0,4.0,was,2017-09-19,201702262,2.0,atl,Adam Hamari,Nic Lentz,Kerwin Danley,Bill Miller,SunTrust Park,"80 degrees, cloudy","3 mph, Out to CF"
25797.0,13.0,ari,2017-09-20,201702263,7.0,sdn,Quinn Wolcott,Greg Gibson,Ramon De Jesus,Sam Holbrook,Petco Park,"70 degrees, clear","7 mph, Varies"
16906.0,9.0,bos,2017-09-20,201702264,0.0,bal,Mike Winters,Marty Foster,Mike Muchlinski,Todd Tichenor,Oriole Park at Camden Yards,"85 degrees, clear","5 mph, In from LF"
24995.0,3.0,cha,2017-09-20,201702265,4.0,hou,Sean Barber,Bruce Dreckman,Mike Everitt,Jordan Baker,Minute Maid Park,"73 degrees, roof closed","0 mph, None"
24238.0,1.0,chn,2017-09-20,201702266,8.0,tba,Fieldin Culbreth,CB Bucknor,Mark Carlson,Manny Gonzalez,Tropicana Field,"72 degrees, dome","0 mph, None"
38424.0,6.0,cle,2017-09-20,201702267,5.0,ana,Mark Ripperger,Vic Carapazza,Phil Cuzzi,Tom Hallion,Angel Stadium of Anaheim,"71 degrees, partly cloudy","7 mph, Out to CF"
39775.0,0.0,col,2017-09-20,201702268,4.0,sfn,Tom Woodring,Carlos Torres,Chris Guccione,Dana DeMuth,AT&T Park,"70 degrees, cloudy","14 mph, Out to CF"
33050.0,15.0,kca,2017-09-20,201702269,5.0,tor,Ben May,Pat Hoberg,Joe West,Mark Wegner,Rogers Centre,"71 degrees, partly cloudy","5 mph, R to L"
20175.0,5.0,lan,2017-09-20,201702270,7.0,phi,Scott Barry,Brian O'Nora,Paul Emmel,Chad Whitson,Citizens Bank Park,"81 degrees, partly cloudy","13 mph, In from CF"
15741.0,4.0,mil,2017-09-20,201702271,6.0,pit,Rob Drake,Roberto Ortiz,Tony Randazzo,Gerry Davis,PNC Park,"80 degrees, cloudy","4 mph, In from LF"
30099.0,3.0,min,2017-09-20,201702272,11.0,nya,Chad Fairchild,Eric Cooper,Gabe Morales,Gary Cederstrom,Yankee Stadium,"78 degrees, cloudy","14 mph, L to R"
16033.0,2.0,nyn,2017-09-20,201702273,9.0,mia,Alfonso Marquez,Larry Vanover,Stu Scheurwater,David Rackley,Marlins Park,"78 degrees, roof closed","0 mph, None"
26913.0,3.0,oak,2017-09-20,201702274,2.0,det,Ron Kulpa,Chris Conroy,Ryan Blakney,Jerry Meals,Comerica Park,"76 degrees, partly cloudy","7 mph, R to L"
12903.0,9.0,sln,2017-09-20,201702275,2.0,cin,Brian Gorman,Dan Iassogna,Tripp Gibson III,Chris Segal,Great American Ball Park,"85 degrees, partly cloudy","5 mph, R to L"
